Time,Event,Entity,Station,Train,Direction,Destination
06:54,Alights,Passenger_52,Chamartin (station),Train 3,clockwise,Chamartin (station)
06:54,Alights,Passenger_78,Chamartin (station),Train 3,clockwise,Chamartin (station)
06:54,Arrives,Train 5,Castellana,Train 5,counterclockwise,
06:54,Alights,Passenger_50,Castellana,Train 5,counterclockwise,Castellana
06:54,Alights,Passenger_102,Castellana,Train 5,counterclockwise,Castellana
06:54,Arrives,Train 6,Sanchinarro,Train 6,counterclockwise,
06:54,Alights,Passenger_92,Sanchinarro,Train 6,counterclockwise,Sanchinarro
06:54,Boards,Passenger_142,Sanchinarro,Train 6,counterclockwise,Paco de Lucia
06:54,Arrives,Passenger_155,Las Tablas,,,Montecarmelo
06:55,Arrives,Passenger_156,La Moraleja,,,Tres Olivos
06:55,Arrives,Passenger_157,Sanchinarro,,,Paco de Lucia
06:56,Arrives,Train 2,Las Tablas,Train 2,clockwise,
06:56,Arrives,Train 4,Tres Olivos,Train 4,counterclockwise,
06:56,Arrives,Train 1,Tres Olivos,Train 1,clockwise,
06:56,Alights,Passenger_98,Tres Olivos,Train 1,clockwise,Tres Olivos
06:56,Boards,Passenger_9,Tres Olivos,Train 1,clockwise,Montecarmelo
06:56,Boards,Passenger_15,Tres Olivos,Train 1,clockwise,Castellana
06:56,Boards,Passenger_24,Tres Olivos,Train 1,clockwise,Sanchinarro
06:56,Boards,Passenger_28,Tres Olivos,Train 1,clockwise,Mirasierra
06:56,Boards,Passenger_64,Tres Olivos,Train 1,clockwise,La Moraleja
06:56,Boards,Passenger_67,Tres Olivos,Train 1,clockwise,Montecarmelo
06:56,Boards,Passenger_75,Tres Olivos,Train 1,clockwise,Mirasierra
06:56,Boards,Passenger_81,Tres Olivos,Train 1,clockwise,La Moraleja
06:56,Boards,Passenger_99,Tres Olivos,Train 1,clockwise,Pinar de Chamartin
06:56,Boards,Passenger_112,Tres Olivos,Train 1,clockwise,Paco de Lucia
06:56,Boards,Passenger_119,Tres Olivos,Train 1,clockwise,Castellana
06:56,Boards,Passenger_126,Tres Olivos,Train 1,clockwise,Paco de Lucia
06:56,Boards,Passenger_129,Tres Olivos,Train 1,clockwise,Castellana
06:56,Boards,Passenger_130,Tres Olivos,Train 1,clockwise,Montecarmelo
06:56,Boards,Passenger_139,Tres Olivos,Train 1,clockwise,La Moraleja
06:56,Boards,Passenger_154,Tres Olivos,Train 1,clockwise,La Moraleja
06:56,Arrives,Train 6,Pinar de Chamartin,Train 6,counterclockwise,
06:56,Alights,Passenger_68,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
06:56,Boards,Passenger_122,Pinar de Chamartin,Train 6,counterclockwise,Chamartin (station)
06:56,Arrives,Passenger_158,Montecarmelo,,,Sanchinarro
06:56,Arrives,Passenger_159,Tres Olivos,,,Pinar de Chamartin
06:57,Arrives,Passenger_160,Castellana,,,Las Tablas
06:57,Arrives,Passenger_161,Mirasierra,,,Paco de Lucia
06:57,Arrives,Passenger_162,Las Tablas,,,Montecarmelo
06:57,Arrives,Passenger_163,Tres Olivos,,,Mirasierra
06:57,Arrives,Passenger_164,La Moraleja,,,Castellana
06:57,Arrives,Passenger_165,La Moraleja,,,Chamartin (station)
06:57,Arrives,Passenger_166,Las Tablas,,,Mirasierra
06:58,Arrives,Train 3,Pinar de Chamartin,Train 3,clockwise,
06:58,Alights,Passenger_29,Pinar de Chamartin,Train 3,clockwise,Pinar de Chamartin
06:58,Alights,Passenger_55,Pinar de Chamartin,Train 3,clockwise,Pinar de Chamartin
06:58,Arrives,Train 2,Tres Olivos,Train 2,clockwise,
06:58,Alights,Passenger_74,Tres Olivos,Train 2,clockwise,Tres Olivos
06:58,Boards,Passenger_159,Tres Olivos,Train 2,clockwise,Pinar de Chamartin
06:58,Boards,Passenger_163,Tres Olivos,Train 2,clockwise,Mirasierra
06:58,Arrives,Train 4,Las Tablas,Train 4,counterclockwise,
06:58,Alights,Passenger_65,Las Tablas,Train 4,counterclockwise,Las Tablas
06:58,Alights,Passenger_69,Las Tablas,Train 4,counterclockwise,Las Tablas
06:58,Arrives,Passenger_167,Las Tablas,,,Paco de Lucia
06:58,Arrives,Passenger_168,Tres Olivos,,,Paco de Lucia
06:59,Arrives,Train 5,Paco de Lucia,Train 5,counterclockwise,
06:59,Alights,Passenger_8,Paco de Lucia,Train 5,counterclockwise,Paco de Lucia
06:59,Alights,Passenger_57,Paco de Lucia,Train 5,counterclockwise,Paco de Lucia
06:59,Alights,Passenger_60,Paco de Lucia,Train 5,counterclockwise,Paco de Lucia
06:59,Alights,Passenger_88,Paco de Lucia,Train 5,counterclockwise,Paco de Lucia
06:59,Arrives,Train 1,Montecarmelo,Train 1,clockwise,
06:59,Alights,Passenger_9,Montecarmelo,Train 1,clockwise,Montecarmelo
06:59,Alights,Passenger_67,Montecarmelo,Train 1,clockwise,Montecarmelo
06:59,Alights,Passenger_130,Montecarmelo,Train 1,clockwise,Montecarmelo
06:59,Arrives,Passenger_169,Las Tablas,,,Tres Olivos
06:59,Arrives,Passenger_170,Castellana,,,Pinar de Chamartin
06:59,Arrives,Passenger_171,Castellana,,,Montecarmelo
06:59,Arrives,Passenger_172,Castellana,,,Chamartin (station)
07:00,Arrives,Train 3,Sanchinarro,Train 3,clockwise,
07:00,Alights,Passenger_72,Sanchinarro,Train 3,clockwise,Sanchinarro
07:00,Boards,Passenger_157,Sanchinarro,Train 3,clockwise,Paco de Lucia
07:00,Arrives,Passenger_173,Sanchinarro,,,Las Tablas
07:00,Arrives,Passenger_174,Las Tablas,,,Montecarmelo
07:00,Arrives,Passenger_175,La Moraleja,,,Paco de Lucia
07:01,Arrives,Train 2,Montecarmelo,Train 2,clockwise,
07:01,Alights,Passenger_61,Montecarmelo,Train 2,clockwise,Montecarmelo
07:01,Arrives,Train 1,Mirasierra,Train 1,clockwise,
07:01,Alights,Passenger_62,Mirasierra,Train 1,clockwise,Mirasierra
07:01,Alights,Passenger_28,Mirasierra,Train 1,clockwise,Mirasierra
07:01,Alights,Passenger_75,Mirasierra,Train 1,clockwise,Mirasierra
07:01,Arrives,Passenger_176,Chamartin (station),,,Las Tablas
07:02,Arrives,Passenger_177,Las Tablas,,,La Moraleja
07:02,Arrives,Passenger_178,Sanchinarro,,,Castellana
07:02,Arrives,Passenger_179,Tres Olivos,,,Pinar de Chamartin
07:02,Arrives,Passenger_180,Pinar de Chamartin,,,Sanchinarro
07:02,Arrives,Passenger_181,Las Tablas,,,Pinar de Chamartin
07:02,Arrives,Passenger_182,Mirasierra,,,Castellana
07:03,Arrives,Train 4,La Moraleja,Train 4,counterclockwise,
07:03,Alights,Passenger_82,La Moraleja,Train 4,counterclockwise,La Moraleja
07:03,Arrives,Train 5,Mirasierra,Train 5,counterclockwise,
07:03,Alights,Passenger_48,Mirasierra,Train 5,counterclockwise,Mirasierra
07:03,Alights,Passenger_111,Mirasierra,Train 5,counterclockwise,Mirasierra
07:03,Boards,Passenger_107,Mirasierra,Train 5,counterclockwise,Paco de Lucia
07:03,Boards,Passenger_116,Mirasierra,Train 5,counterclockwise,Sanchinarro
07:03,Boards,Passenger_128,Mirasierra,Train 5,counterclockwise,Castellana
07:03,Boards,Passenger_131,Mirasierra,Train 5,counterclockwise,Paco de Lucia
07:03,Boards,Passenger_161,Mirasierra,Train 5,counterclockwise,Paco de Lucia
07:03,Boards,Passenger_182,Mirasierra,Train 5,counterclockwise,Castellana
07:03,Arrives,Train 6,Chamartin (station),Train 6,counterclockwise,
07:03,Alights,Passenger_83,Chamartin (station),Train 6,counterclockwise,Chamartin (station)
07:03,Alights,Passenger_122,Chamartin (station),Train 6,counterclockwise,Chamartin (station)
07:03,Boards,Passenger_110,Chamartin (station),Train 6,counterclockwise,Castellana
07:03,Boards,Passenger_120,Chamartin (station),Train 6,counterclockwise,Pinar de Chamartin
07:03,Boards,Passenger_123,Chamartin (station),Train 6,counterclockwise,Castellana
07:03,Boards,Passenger_125,Chamartin (station),Train 6,counterclockwise,Sanchinarro
07:03,Boards,Passenger_140,Chamartin (station),Train 6,counterclockwise,Tres Olivos
07:03,Boards,Passenger_153,Chamartin (station),Train 6,counterclockwise,La Moraleja
07:03,Boards,Passenger_176,Chamartin (station),Train 6,counterclockwise,Las Tablas
07:03,Arrives,Train 3,La Moraleja,Train 3,clockwise,
07:03,Alights,Passenger_18,La Moraleja,Train 3,clockwise,La Moraleja
07:03,Boards,Passenger_89,La Moraleja,Train 3,clockwise,Mirasierra
07:03,Boards,Passenger_103,La Moraleja,Train 3,clockwise,Pinar de Chamartin
07:03,Boards,Passenger_106,La Moraleja,Train 3,clockwise,Paco de Lucia
07:03,Boards,Passenger_135,La Moraleja,Train 3,clockwise,Mirasierra
07:03,Boards,Passenger_137,La Moraleja,Train 3,clockwise,Castellana
07:03,Boards,Passenger_148,La Moraleja,Train 3,clockwise,Paco de Lucia
07:03,Boards,Passenger_156,La Moraleja,Train 3,clockwise,Tres Olivos
07:03,Boards,Passenger_164,La Moraleja,Train 3,clockwise,Castellana
07:03,Boards,Passenger_165,La Moraleja,Train 3,clockwise,Chamartin (station)
07:03,Boards,Passenger_175,La Moraleja,Train 3,clockwise,Paco de Lucia
07:03,Arrives,Train 2,Mirasierra,Train 2,clockwise,
07:03,Alights,Passenger_79,Mirasierra,Train 2,clockwise,Mirasierra
07:03,Alights,Passenger_163,Mirasierra,Train 2,clockwise,Mirasierra
07:03,Arrives,Passenger_183,Las Tablas,,,Paco de Lucia
07:03,Arrives,Passenger_184,Chamartin (station),,,Castellana
07:03,Arrives,Passenger_185,Tres Olivos,,,Sanchinarro
07:03,Arrives,Passenger_186,Chamartin (station),,,Paco de Lucia
07:03,Arrives,Passenger_187,Castellana,,,Mirasierra
07:04,Arrives,Passenger_188,Sanchinarro,,,Paco de Lucia
07:04,Arrives,Passenger_189,Tres Olivos,,,Las Tablas
07:04,Arrives,Passenger_190,Chamartin (station),,,Mirasierra
07:05,Arrives,Train 1,Paco de Lucia,Train 1,clockwise,
07:05,Alights,Passenger_112,Paco de Lucia,Train 1,clockwise,Paco de Lucia
07:05,Alights,Passenger_126,Paco de Lucia,Train 1,clockwise,Paco de Lucia
07:05,Arrives,Train 5,Montecarmelo,Train 5,counterclockwise,
07:06,Arrives,Train 6,Castellana,Train 6,counterclockwise,
07:06,Alights,Passenger_110,Castellana,Train 6,counterclockwise,Castellana
07:06,Alights,Passenger_123,Castellana,Train 6,counterclockwise,Castellana
07:06,Arrives,Passenger_191,Las Tablas,,,Montecarmelo
07:06,Arrives,Passenger_192,Pinar de Chamartin,,,Chamartin (station)
07:07,Arrives,Train 2,Paco de Lucia,Train 2,clockwise,
07:07,Boards,Passenger_95,Paco de Lucia,Train 2,clockwise,Pinar de Chamartin
07:07,Boards,Passenger_132,Paco de Lucia,Train 2,clockwise,Tres Olivos
07:07,Boards,Passenger_136,Paco de Lucia,Train 2,clockwise,Chamartin (station)
07:07,Boards,Passenger_141,Paco de Lucia,Train 2,clockwise,Mirasierra
07:07,Boards,Passenger_143,Paco de Lucia,Train 2,clockwise,Chamartin (station)
07:07,Boards,Passenger_147,Paco de Lucia,Train 2,clockwise,Chamartin (station)
07:07,Arrives,Train 4,Sanchinarro,Train 4,counterclockwise,
07:07,Alights,Passenger_101,Sanchinarro,Train 4,counterclockwise,Sanchinarro
07:07,Alights,Passenger_108,Sanchinarro,Train 4,counterclockwise,Sanchinarro
07:07,Boards,Passenger_173,Sanchinarro,Train 4,counterclockwise,Las Tablas
07:07,Boards,Passenger_178,Sanchinarro,Train 4,counterclockwise,Castellana
07:07,Boards,Passenger_188,Sanchinarro,Train 4,counterclockwise,Paco de Lucia
07:07,Arrives,Passenger_193,Montecarmelo,,,Paco de Lucia
07:07,Arrives,Passenger_194,Pinar de Chamartin,,,Mirasierra
07:07,Arrives,Passenger_195,Paco de Lucia,,,Tres Olivos
07:08,Arrives,Train 3,Las Tablas,Train 3,clockwise,
07:08,Arrives,Train 5,Tres Olivos,Train 5,counterclockwise,
07:08,Arrives,Passenger_196,Mirasierra,,,Las Tablas
07:08,Arrives,Passenger_197,Chamartin (station),,,La Moraleja
07:08,Arrives,Passenger_198,Mirasierra,,,La Moraleja
07:08,Arrives,Passenger_199,Las Tablas,,,Sanchinarro
07:09,Arrives,Train 4,Pinar de Chamartin,Train 4,counterclockwise,
07:09,Alights,Passenger_105,Pinar de Chamartin,Train 4,counterclockwise,Pinar de Chamartin
07:09,Arrives,Passenger_200,Pinar de Chamartin,,,La Moraleja
07:09,Arrives,Passenger_201,Mirasierra,,,Sanchinarro
07:09,Arrives,Passenger_202,Castellana,,,La Moraleja
07:09,Arrives,Passenger_203,Chamartin (station),,,Mirasierra
07:10,Arrives,Train 1,Castellana,Train 1,clockwise,
07:10,Alights,Passenger_100,Castellana,Train 1,clockwise,Castellana
07:10,Alights,Passenger_15,Castellana,Train 1,clockwise,Castellana
07:10,Alights,Passenger_119,Castellana,Train 1,clockwise,Castellana
07:10,Alights,Passenger_129,Castellana,Train 1,clockwise,Castellana
07:10,Arrives,Train 3,Tres Olivos,Train 3,clockwise,
07:10,Alights,Passenger_156,Tres Olivos,Train 3,clockwise,Tres Olivos
07:10,Arrives,Train 5,Las Tablas,Train 5,counterclockwise,
07:10,Arrives,Passenger_204,Tres Olivos,,,Paco de Lucia
07:10,Arrives,Passenger_205,Castellana,,,Montecarmelo
07:10,Arrives,Passenger_206,Montecarmelo,,,Pinar de Chamartin
07:11,Arrives,Train 6,Paco de Lucia,Train 6,counterclockwise,
07:11,Alights,Passenger_142,Paco de Lucia,Train 6,counterclockwise,Paco de Lucia
07:11,Arrives,Passenger_207,Chamartin (station),,,Las Tablas
07:11,Arrives,Passenger_208,Mirasierra,,,Las Tablas
07:11,Arrives,Passenger_209,Las Tablas,,,Montecarmelo
07:12,Arrives,Train 2,Castellana,Train 2,clockwise,
07:12,Arrives,Passenger_210,Castellana,,,Tres Olivos
07:12,Arrives,Passenger_211,Paco de Lucia,,,Castellana
07:12,Arrives,Passenger_212,Las Tablas,,,Chamartin (station)
07:13,Arrives,Train 1,Chamartin (station),Train 1,clockwise,
07:13,Arrives,Train 3,Montecarmelo,Train 3,clockwise,
07:13,Arrives,Passenger_213,Paco de Lucia,,,Mirasierra
07:13,Arrives,Passenger_214,Tres Olivos,,,Chamartin (station)
07:13,Arrives,Passenger_215,Tres Olivos,,,Las Tablas
07:14,Arrives,Passenger_216,Tres Olivos,,,Montecarmelo
07:14,Arrives,Passenger_217,Chamartin (station),,,Montecarmelo
07:14,Arrives,Passenger_218,Sanchinarro,,,Chamartin (station)
07:14,Arrives,Passenger_219,La Moraleja,,,Sanchinarro
07:15,Arrives,Train 5,La Moraleja,Train 5,counterclockwise,
07:15,Arrives,Train 6,Mirasierra,Train 6,counterclockwise,
07:15,Arrives,Train 4,Chamartin (station),Train 4,counterclockwise,
07:15,Arrives,Train 2,Chamartin (station),Train 2,clockwise,
07:15,Alights,Passenger_136,Chamartin (station),Train 2,clockwise,Chamartin (station)
07:15,Alights,Passenger_143,Chamartin (station),Train 2,clockwise,Chamartin (station)
07:15,Alights,Passenger_147,Chamartin (station),Train 2,clockwise,Chamartin (station)
07:15,Arrives,Train 3,Mirasierra,Train 3,clockwise,
07:15,Alights,Passenger_89,Mirasierra,Train 3,clockwise,Mirasierra
07:15,Alights,Passenger_135,Mirasierra,Train 3,clockwise,Mirasierra
07:15,Arrives,Passenger_220,Pinar de Chamartin,,,Tres Olivos
07:15,Arrives,Passenger_221,Mirasierra,,,Paco de Lucia
07:15,Arrives,Passenger_222,Castellana,,,Paco de Lucia
07:16,Arrives,Passenger_223,Sanchinarro,,,Castellana
07:17,Arrives,Train 1,Pinar de Chamartin,Train 1,clockwise,
07:17,Alights,Passenger_99,Pinar de Chamartin,Train 1,clockwise,Pinar de Chamartin
07:17,Arrives,Train 6,Montecarmelo,Train 6,counterclockwise,
07:17,Arrives,Passenger_224,Mirasierra,,,Castellana
07:18,Arrives,Train 4,Castellana,Train 4,counterclockwise,
07:18,Alights,Passenger_178,Castellana,Train 4,counterclockwise,Castellana
07:18,Boards,Passenger_114,Castellana,Train 4,counterclockwise,Sanchinarro
07:18,Boards,Passenger_133,Castellana,Train 4,counterclockwise,Mirasierra
07:18,Boards,Passenger_138,Castellana,Train 4,counterclockwise,La Moraleja
07:18,Boards,Passenger_145,Castellana,Train 4,counterclockwise,Montecarmelo
07:18,Boards,Passenger_160,Castellana,Train 4,counterclockwise,Las Tablas
07:18,Boards,Passenger_170,Castellana,Train 4,counterclockwise,Pinar de Chamartin
07:18,Boards,Passenger_171,Castellana,Train 4,counterclockwise,Montecarmelo
07:18,Boards,Passenger_172,Castellana,Train 4,counterclockwise,Chamartin (station)
07:18,Boards,Passenger_187,Castellana,Train 4,counterclockwise,Mirasierra
07:18,Boards,Passenger_202,Castellana,Train 4,counterclockwise,La Moraleja
07:18,Boards,Passenger_205,Castellana,Train 4,counterclockwise,Montecarmelo
07:18,Boards,Passenger_210,Castellana,Train 4,counterclockwise,Tres Olivos
07:18,Boards,Passenger_222,Castellana,Train 4,counterclockwise,Paco de Lucia
07:18,Arrives,Passenger_225,Pinar de Chamartin,,,Chamartin (station)
07:19,Arrives,Train 2,Pinar de Chamartin,Train 2,clockwise,
07:19,Alights,Passenger_159,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
07:19,Alights,Passenger_95,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
07:19,Boards,Passenger_180,Pinar de Chamartin,Train 2,clockwise,Sanchinarro
07:19,Boards,Passenger_192,Pinar de Chamartin,Train 2,clockwise,Chamartin (station)
07:19,Boards,Passenger_194,Pinar de Chamartin,Train 2,clockwise,Mirasierra
07:19,Boards,Passenger_200,Pinar de Chamartin,Train 2,clockwise,La Moraleja
07:19,Boards,Passenger_220,Pinar de Chamartin,Train 2,clockwise,Tres Olivos
07:19,Boards,Passenger_225,Pinar de Chamartin,Train 2,clockwise,Chamartin (station)
07:19,Arrives,Train 3,Paco de Lucia,Train 3,clockwise,
07:19,Alights,Passenger_157,Paco de Lucia,Train 3,clockwise,Paco de Lucia
07:19,Alights,Passenger_106,Paco de Lucia,Train 3,clockwise,Paco de Lucia
07:19,Alights,Passenger_148,Paco de Lucia,Train 3,clockwise,Paco de Lucia
07:19,Alights,Passenger_175,Paco de Lucia,Train 3,clockwise,Paco de Lucia
07:19,Arrives,Train 5,Sanchinarro,Train 5,counterclockwise,
07:19,Alights,Passenger_56,Sanchinarro,Train 5,counterclockwise,Sanchinarro
07:19,Alights,Passenger_116,Sanchinarro,Train 5,counterclockwise,Sanchinarro
07:19,Arrives,Train 1,Sanchinarro,Train 1,clockwise,
07:19,Alights,Passenger_24,Sanchinarro,Train 1,clockwise,Sanchinarro
07:19,Arrives,Passenger_226,Paco de Lucia,,,Las Tablas
07:19,Arrives,Passenger_227,Tres Olivos,,,Montecarmelo
07:19,Arrives,Passenger_228,La Moraleja,,,Las Tablas
07:20,Arrives,Train 6,Tres Olivos,Train 6,counterclockwise,
07:20,Alights,Passenger_140,Tres Olivos,Train 6,counterclockwise,Tres Olivos
07:20,Arrives,Passenger_229,Las Tablas,,,La Moraleja
07:20,Arrives,Passenger_230,Mirasierra,,,La Moraleja
07:21,Arrives,Train 2,Sanchinarro,Train 2,clockwise,
07:21,Alights,Passenger_180,Sanchinarro,Train 2,clockwise,Sanchinarro
07:21,Arrives,Train 5,Pinar de Chamartin,Train 5,counterclockwise,
07:21,Arrives,Passenger_231,Pinar de Chamartin,,,Mirasierra
07:22,Arrives,Train 1,La Moraleja,Train 1,clockwise,
07:22,Alights,Passenger_64,La Moraleja,Train 1,clockwise,La Moraleja
07:22,Alights,Passenger_81,La Moraleja,Train 1,clockwise,La Moraleja
07:22,Alights,Passenger_139,La Moraleja,Train 1,clockwise,La Moraleja
07:22,Alights,Passenger_154,La Moraleja,Train 1,clockwise,La Moraleja
07:22,Boards,Passenger_219,La Moraleja,Train 1,clockwise,Sanchinarro
07:22,Boards,Passenger_228,La Moraleja,Train 1,clockwise,Las Tablas
07:22,Arrives,Train 6,Las Tablas,Train 6,counterclockwise,
07:22,Alights,Passenger_176,Las Tablas,Train 6,counterclockwise,Las Tablas
07:22,Arrives,Passenger_232,Castellana,,,Pinar de Chamartin
07:22,Arrives,Passenger_233,Mirasierra,,,La Moraleja
07:22,Arrives,Passenger_234,Castellana,,,Tres Olivos
07:23,Arrives,Train 4,Paco de Lucia,Train 4,counterclockwise,
07:23,Alights,Passenger_188,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
07:23,Alights,Passenger_222,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
07:23,Arrives,Passenger_235,Mirasierra,,,Chamartin (station)
07:23,Arrives,Passenger_236,Mirasierra,,,Tres Olivos
07:24,Arrives,Train 3,Castellana,Train 3,clockwise,
07:24,Alights,Passenger_137,Castellana,Train 3,clockwise,Castellana
07:24,Alights,Passenger_164,Castellana,Train 3,clockwise,Castellana
07:24,Boards,Passenger_232,Castellana,Train 3,clockwise,Pinar de Chamartin
07:24,Boards,Passenger_234,Castellana,Train 3,clockwise,Tres Olivos
07:24,Arrives,Train 2,La Moraleja,Train 2,clockwise,
07:24,Alights,Passenger_200,La Moraleja,Train 2,clockwise,La Moraleja
07:24,Arrives,Passenger_237,Pinar de Chamartin,,,Mirasierra
07:24,Arrives,Passenger_238,Las Tablas,,,Montecarmelo
07:25,Arrives,Passenger_239,Paco de Lucia,,,La Moraleja
07:25,Arrives,Passenger_240,Montecarmelo,,,Pinar de Chamartin
07:25,Arrives,Passenger_241,Las Tablas,,,Castellana
07:26,Arrives,Passenger_242,Castellana,,,Paco de Lucia
07:26,Arrives,Passenger_243,Montecarmelo,,,Chamartin (station)
07:26,Arrives,Passenger_244,Tres Olivos,,,Montecarmelo
07:26,Arrives,Passenger_245,Paco de Lucia,,,Sanchinarro
07:26,Arrives,Passenger_246,Pinar de Chamartin,,,Mirasierra
07:27,Arrives,Train 1,Las Tablas,Train 1,clockwise,
07:27,Alights,Passenger_228,Las Tablas,Train 1,clockwise,Las Tablas
07:27,Boards,Passenger_94,Las Tablas,Train 1,clockwise,Paco de Lucia
07:27,Boards,Passenger_115,Las Tablas,Train 1,clockwise,Sanchinarro
07:27,Boards,Passenger_118,Las Tablas,Train 1,clockwise,Pinar de Chamartin
07:27,Boards,Passenger_121,Las Tablas,Train 1,clockwise,Montecarmelo
07:27,Boards,Passenger_124,Las Tablas,Train 1,clockwise,Chamartin (station)
